"Id","TranslatedName","Name","VariationId","BehaviorJudgeId","EzStateBehaviorType_old","RefType","RefId","SfxVariationId","Category","Stamina","Mp","HeroPoint"
"102303050","","【55】英雄の剣_片手落下着地","2303","50","1","0","2300050","0","1","52","0","0"
"102303100","","【55】英雄の剣_片手タメ1","2303","100","1","0","2303100","0","1","40","0","0"
"102303110","","【55】英雄の剣_片手タメ2","2303","110","1","0","2303110","0","1","40","0","0"
"102303200","","【55】英雄の剣_両手通常1","2303","200","1","0","2300200","0","1","30","0","0"
"102303210","","【55】英雄の剣_両手通常2","2303","210","1","0","2300210","0","1","30","0","0"
"102303220","","【55】英雄の剣_両手通常3","2303","220","1","0","2300220","0","1","30","0","0"
"102303230","","【55】英雄の剣_両手ジャンプ1","2303","230","1","0","2300230","0","1","60","0","0"
"102303240","","【55】英雄の剣_両手落下ループ","2303","240","1","0","2300240","0","1","0","0","0"
"102303250","","【55】英雄の剣_両手落下着地","2303","250","1","0","2300250","0","1","60","0","0"
"102303300","","【55】英雄の剣_両手タメ1","2303","300","1","0","2303300","0","1","55","0","0"
"102303310","","【55】英雄の剣_両手タメ2","2303","310","1","0","2303310","0","1","55","0","0"
"102303400","","【55】英雄の剣_左手","2303","400","1","0","2300400","0","2","20","0","0"
"102303410","","【55】英雄の剣_片手近距離","2303","410","1","0","2300410","0","9","10","0","0"
"102303420","","【55】英雄の剣_両手近距離","2303","420","1","0","2300420","0","9","10","0","0"
"102303430","","【55】英雄の剣_ガード_片手","2303","430","1","0","2300430","0","0","0","0","0"
"102303440","","【55】英雄の剣_ガード_両手","2303","440","1","0","2300440","0","0","0","0","0"
"102303450","","【55】英雄の剣_パリィ","2303","450","1","0","2300450","0","0","15","0","0"
"102303490","","【55】英雄の剣_落下投げ","2303","490","1","0","2300490","0","1","20","0","0"
"102303500","","【55】英雄の剣_背後","2303","500","1","0","2300500","0","1","20","0","0"
"102303505","","【55】英雄の剣_強化背後","2303","505","1","0","2300505","0","1","20","0","0"
"102303510","","【55】英雄の剣_パリィ後","2303","510","1","0","2300510","0","1","20","0","0"
"102303515","","【55】英雄の剣_強化パリィ後","2303","515","1","0","2300515","0","1","5","0","0"
"102303516","","【55】英雄の剣_強化パリィ後_二段目","2303","516","1","0","2300516","0","1","15","0","0"
"102303520","","【55】英雄の剣_片手ダッシュ","2303","520","1","0","2300520","0","1","25","0","0"
"102303530","","【55】英雄の剣_両手ダッシュ","2303","530","1","0","2300530","0","1","35","0","0"
"102303540","","【55】英雄の剣_片手ステップ前","2303","540","1","0","2300540","0","1","20","0","0"
"102303580","","【55】英雄の剣_両手ステップ前","2303","580","1","0","2300580","0","1","35","0","0"
"102303600","","【55】英雄の剣_パリィガード","2303","600","1","0","2300600","0","0","0","0","0"
"102304000","","【57】ダーク_片手通常1","2304","0","1","0","2300000","0","1","20","0","0"
"102304010","","【57】ダーク_片手通常2","2304","10","1","0","2300010","0","1","20","0","0"
"102304020","","【57】ダーク_片手通常3","2304","20","1","0","2300020","0","1","20","0","0"
"102304030","","【57】ダーク_片手ジャンプ1","2304","30","1","0","2300030","0","1","52","0","0"
"102304040","","【57】ダーク_片手落下ループ","2304","40","1","0","2300040","0","1","0","0","0"
"102304050","","【57】ダーク_片手落下着地","2304","50","1","0","2300050","0","1","52","0","0"
"102304100","","【57】ダーク_片手タメ1","2304","100","1","0","2304100","0","1","35","0","0"
"102304110","","【57】ダーク_片手タメ2","2304","110","1","0","2304110","0","1","40","0","0"
"102304200","","【57】ダーク_両手通常1","2304","200","1","0","2300200","0","1","30","0","0"
"102304210","","【57】ダーク_両手通常2","2304","210","1","0","2300210","0","1","30","0","0"
"102304220","","【57】ダーク_両手通常3","2304","220","1","0","2300220","0","1","30","0","0"
"102304230","","【57】ダーク_両手ジャンプ1","2304","230","1","0","2300230","0","1","60","0","0"
"102304240","","【57】ダーク_両手落下ループ","2304","240","1","0","2300240","0","1","0","0","0"
"102304250","","【57】ダーク_両手落下着地","2304","250","1","0","2300250","0","1","60","0","0"
"102304300","","【57】ダーク_両手タメ1","2304","300","1","0","2304300","0","1","50","0","0"
"102304310","","【57】ダーク_両手タメ2","2304","310","1","0","2304310","0","1","55","0","0"
"102304400","","【57】ダーク_左手","2304","400","1","0","2300400","0","2","20","0","0"
"102304410","","【57】ダーク_片手近距離","2304","410","1","0","2300410","0","9","10","0","0"
"102304420","","【57】ダーク_両手近距離","2304","420","1","0","2300420","0","9","10","0","0"
"102304430","","【57】ダーク_ガード_片手","2304","430","1","0","2300430","0","0","0","0","0"
"102304440","","【57】ダーク_ガード_両手","2304","440","1","0","2300440","0","0","0","0","0"
"102304450","","【57】ダーク_パリィ","2304","450","1","0","2300450","0","0","15","0","0"
"102304490","","【57】ダーク_落下投げ","2304","490","1","0","2300490","0","1","20","0","0"
"102304500","","【57】ダーク_背後","2304","500","1","0","2300500","0","1","20","0","0"
"102304505","","【57】ダーク_強化背後","2304","505","1","0","2300505","0","1","20","0","0"
"102304510","","【57】ダーク_パリィ後","2304","510","1","0","2300510","0","1","20","0","0"
"102304515","","【57】ダーク_強化パリィ後","2304","515","1","0","2300515","0","1","5","0","0"
"102304516","","【57】ダーク_強化パリィ後_二段目","2304","516","1","0","2300516","0","1","15","0","0"
"102304520","","【57】ダーク_片手ダッシュ","2304","520","1","0","2300520","0","1","25","0","0"
"102304530","","【57】ダーク_両手ダッシュ","2304","530","1","0","2300530","0","1","35","0","0"
"102304540","","【57】ダーク_片手ステップ前","2304","540","1","0","2300540","0","1","20","0","0"
"102304580","","【57】ダーク_両手ステップ前","2304","580","1","0","2300580","0","1","35","0","0"
"102304600","","【57】ダーク_パリィガード","2304","600","1","0","2300600","0","0","0","0","0"
"102305000","","【58】古竜の剣_片手通常1","2305","0","1","0","2301000","0","1","20","0","0"
"102305010","","【58】古竜の剣_片手通常2","2305","10","1","0","2301010","0","1","20","0","0"
"102305020","","【58】古竜の剣_片手通常3","2305","20","1","0","2301020","0","1","20","0","0"
"102305030","","【58】古竜の剣_片手ジャンプ1","2305","30","1","0","2301030","0","1","52","0","0"
"102305040","","【58】古竜の剣_片手落下ループ","2305","40","1","0","2301040","0","1","0","0","0"
"102305050","","【58】古竜の剣_片手落下着地","2305","50","1","0","2301050","0","1","52","0","0"
"102305100","","【58】古竜の剣_片手タメ1","2305","100","1","0","2305100","0","1","32","0","0"
"102305110","","【58】古竜の剣_片手タメ2","2305","110","1","0","2305110","0","1","32","0","0"
"102305200","","【58】古竜の剣_両手通常1","2305","200","1","0","2301200","0","1","30","0","0"
"102305210","","【58】古竜の剣_両手通常2","2305","210","1","0","2301210","0","1","30","0","0"
"102305220","","【58】古竜の剣_両手通常3","2305","220","1","0","2301220","0","1","30","0","0"
"102305230","","【58】古竜の剣_両手ジャンプ1","2305","230","1","0","2301230","0","1","60","0","0"
"102305240","","【58】古竜の剣_両手落下ループ","2305","240","1","0","2301240","0","1","0","0","0"
"102305250","","【58】古竜の剣_両手落下着地","2305","250","1","0","2301250","0","1","60","0","0"
"102305300","","【58】古竜の剣_両手タメ1","2305","300","1","0","2305300","0","1","60","0","0"
"102305310","","【58】古竜の剣_両手タメ2","2305","310","1","0","2305310","0","1","60","0","0"
"102305320","","【58】古竜の剣_両手タメ1／魔法剣発射時","2305","320","1","0","2305320","0","1","60","0","0"
"102305330","","【58】古竜の剣_両手タメ2／魔法剣発射時","2305","330","1","0","2305330","0","1","60","0","0"
"102305400","","【58】古竜の剣_左手","2305","400","1","0","2301400","0","2","20","0","0"
"102305410","","【58】古竜の剣_片手近距離","2305","410","1","0","2300410","0","9","10","0","0"
"102305420","","【58】古竜の剣_両手近距離","2305","420","1","0","2300420","0","9","10","0","0"
"102305430","","【58】古竜の剣_ガード_片手","2305","430","1","0","2300430","0","0","0","0","0"
"102305440","","【58】古竜の剣_ガード_両手","2305","440","1","0","2300440","0","0","0","0","0"
"102305450","","【58】古竜の剣_パリィ","2305","450","1","0","2300450","0","0","15","0","0"
"102305490","","【58】古竜の剣_落下投げ","2305","490","1","0","2301490","0","1","20","0","0"
"102305500","","【58】古竜の剣_背後","2305","500","1","0","2301500","0","1","20","0","0"
"102305505","","【58】古竜の剣_強化背後","2305","505","1","0","2301505","0","1","20","0","0"
"102305510","","【58】古竜の剣_パリィ後","2305","510","1","0","2301510","0","1","20","0","0"
"102305515","","【58】古竜の剣_強化パリィ後","2305","515","1","0","2301515","0","1","5","0","0"
"102305516","","【58】古竜の剣_強化パリィ後_二段目","2305","516","1","0","2301516","0","1","15","0","0"
"102305520","","【58】古竜の剣_片手ダッシュ","2305","520","1","0","2301520","0","1","20","0","0"
"102305530","","【58】古竜の剣_両手ダッシュ","2305","530","1","0","2301530","0","1","30","0","0"
"102305540","","【58】古竜の剣_片手ステップ前","2305","540","1","0","2301540","0","1","20","0","0"
"102305580","","【58】古竜の剣_両手ステップ前","2305","580","1","0","2305580","0","1","35","0","0"
"102305600","","【58】古竜の剣_パリィガード","2305","600","1","0","2300600","0","0","0","0","0"
"102305800","","【58】古竜の剣_魔法剣","2305","800","1","1","1000","0","1","0","30","0"
"102500000","","大剣_片手通常1","2500","0","1","0","2500000","0","1","30","0","0"
"102500010","","大剣_片手通常2","2500","10","1","0","2500010","0","1","30","0","0"
"102500020","","大剣_片手通常3","2500","20","1","0","2500020","0","1","30","0","0"
"102500030","","大剣_片手ジャンプ1","2500","30","1","0","2500030","0","1","70","0","0"
"102500040","","大剣_片手落下ループ","2500","40","1","0","2500040","0","1","0","0","0"
"102500050","","大剣_片手落下着地","2500","50","1","0","2500050","0","1","70","0","0"
"102500100","","大剣_片手タメ1","2500","100","1","0","2500100","0","1","60","0","0"
"102500110","","大剣_片手タメ2","2500","110","1","0","2500110","0","1","60","0","0"
"102500200","","大剣_両手通常1","2500","200","1","0","2500200","0","1","40","0","0"
"102500210","","大剣_両手通常2","2500","210","1","0","2500210","0","1","40","0","0"
"102500220","","大剣_両手通常3","2500","220","1","0","2500220","0","1","40","0","0"
"102500230","","大剣_両手ジャンプ1","2500","230","1","0","2500230","0","1","85","0","0"
"102500240","","大剣_両手落下ループ","2500","240","1","0","2500240","0","1","0","0","0"
"102500250","","大剣_両手落下着地","2500","250","1","0","2500250","0","1","85","0","0"
"102500300","","大剣_両手タメ1","2500","300","1","0","2500300","0","1","72","0","0"
"102500310","","大剣_両手タメ2","2500","310","1","0","2500310","0","1","72","0","0"
"102500400","","大剣_左手","2500","400","1","0","2500400","0","2","30","0","0"
"102500410","","大剣_片手近距離","2500","410","1","0","2500410","0","9","10","0","0"
"102500420","","大剣_両手近距離","2500","420","1","0","2500420","0","9","10","0","0"
"102500430","","大剣_ガード_片手","2500","430","1","0","2500430","0","0","0","0","0"
"102500440","","大剣_ガード_両手","2500","440","1","0","2500440","0","0","0","0","0"
"102500450","","大剣_パリィ","2500","450","1","0","2500450","0","0","15","0","0"
"102500490","","大剣_落下投げ","2500","490","1","0","2500490","0","1","20","0","0"
"102500500","","大剣_背後","2500","500","1","0","2500500","0","1","20","0","0"
"102500505","","大剣_強化背後","2500","505","1","0","2500505","0","1","20","0","0"
"102500510","","大剣_パリィ後","2500","510","1","0","2500510","0","1","20","0","0"
"102500515","","大剣_強化パリィ後","2500","515","1","0","2500515","0","1","5","0","0"
"102500516","","大剣_強化パリィ後_二段目","2500","516","1","0","2500516","0","1","15","0","0"
"102500520","","大剣_片手ダッシュ","2500","520","1","0","2500520","0","1","40","0","0"
"102500530","","大剣_両手ダッシュ","2500","530","1","0","2500530","0","1","50","0","0"
"102500540","","大剣_片手ステップ前","2500","540","1","0","2500540","0","1","30","0","0"
