"Id","Value"
"300500","Weapon type: Greatsword
Attack type: Regular

This standard greatsword is normally wielded
with two hands due to its great weight.

Usually swung in large arcs and effective
against multiple foes. Far from ideal when
fighting in tight quarters."
"300600","Weapon type: Greatsword
Attack type: Regular

This standard greatsword is normally wielded
with two hands due to its great weight.

Usually swung in large arcs and effective
against multiple foes. Far from ideal when
fighting in tight quarters."
"300700","Weapon type: Greatsword
Attack type: Regular

This standard greatsword is normally wielded
with two hands due to its great weight.

Usually swung in large arcs and effective
against multiple foes. Far from ideal when
fighting in tight quarters."
"300800","Weapon type: Greatsword
Attack type: Regular

This standard greatsword is normally wielded
with two hands due to its great weight.

Usually swung in large arcs and effective
against multiple foes. Far from ideal when
fighting in tight quarters."
"300900","Weapon type: Greatsword
Attack type: Regular

This standard greatsword is normally wielded
with two hands due to its great weight.

Usually swung in large arcs and effective
against multiple foes. Far from ideal when
fighting in tight quarters."
"301000","Weapon type: Greatsword
Attack type: Regular/Thrust

This larger type of greatsword is normally
wielded with two hands due to its weight.

This highly flexible greatsword can be used
to attack in swings or thrusts."
"301100","Weapon type: Greatsword
Attack type: Regular/Thrust

This larger type of greatsword is normally
wielded with two hands due to its weight.

This highly flexible greatsword can be used
to attack in swings or thrusts."
"301200","Weapon type: Greatsword
Attack type: Regular/Thrust

This larger type of greatsword is normally
wielded with two hands due to its weight.

This highly flexible greatsword can be used
to attack in swings or thrusts."
"301300","Weapon type: Greatsword
Attack type: Regular/Thrust

This larger type of greatsword is normally
wielded with two hands due to its weight.

This highly flexible greatsword can be used
to attack in swings or thrusts."
"301400","Weapon type: Greatsword
Attack type: Regular/Thrust

This larger type of greatsword is normally
wielded with two hands due to its weight.

This highly flexible greatsword can be used
to attack in swings or thrusts."
"301500","Weapon type: Greatsword
Attack type: Regular/Thrust

This larger type of greatsword is normally
wielded with two hands due to its weight.

This highly flexible greatsword can be used
to attack in swings or thrusts."
"301600","Weapon type: Greatsword
Attack type: Regular/Thrust

This larger type of greatsword is normally
wielded with two hands due to its weight.

This highly flexible greatsword can be used
to attack in swings or thrusts."
"301700","Weapon type: Greatsword
Attack type: Regular/Thrust

This larger type of greatsword is normally
wielded with two hands due to its weight.

This highly flexible greatsword can be used
to attack in swings or thrusts."
"301800","Weapon type: Greatsword
Attack type: Regular/Thrust

This larger type of greatsword is normally
wielded with two hands due to its weight.

This highly flexible greatsword can be used
to attack in swings or thrusts."
"301900","Weapon type: Greatsword
Attack type: Regular/Thrust

This larger type of greatsword is normally
wielded with two hands due to its weight.

This highly flexible greatsword can be used
to attack in swings or thrusts."
"302000","Weapon type: Greatsword
Attack type: Regular

This single-bladed blood-stained greatsword
is the choice weapon of the slithering 
serpent men of Sen's Fortress.

An ordinary human will have great difficulty
swinging this heavy beast effectively."
"302100","Weapon type: Greatsword
Attack type: Regular

This single-bladed blood-stained greatsword
is the choice weapon of the slithering 
serpent men of Sen's Fortress.

An ordinary human will have great difficulty
swinging this heavy beast effectively."
"302200","Weapon type: Greatsword
Attack type: Regular

This single-bladed blood-stained greatsword
is the choice weapon of the slithering 
serpent men of Sen's Fortress.

An ordinary human will have great difficulty
swinging this heavy beast effectively."
"302300","Weapon type: Greatsword
Attack type: Regular

This single-bladed blood-stained greatsword
is the choice weapon of the slithering 
serpent men of Sen's Fortress.

An ordinary human will have great difficulty
swinging this heavy beast effectively."
"302400","Weapon type: Greatsword
Attack type: Regular

This single-bladed blood-stained greatsword
is the choice weapon of the slithering 
serpent men of Sen's Fortress.

An ordinary human will have great difficulty
swinging this heavy beast effectively."
"302500","Weapon type: Greatsword
Attack type: Regular

This single-bladed blood-stained greatsword
is the choice weapon of the slithering 
serpent men of Sen's Fortress.

An ordinary human will have great difficulty
swinging this heavy beast effectively."
"302600","Weapon type: Greatsword
Attack type: Regular

This single-bladed blood-stained greatsword
is the choice weapon of the slithering 
serpent men of Sen's Fortress.

An ordinary human will have great difficulty
swinging this heavy beast effectively."
"302700","Weapon type: Greatsword
Attack type: Regular

This single-bladed blood-stained greatsword
is the choice weapon of the slithering 
serpent men of Sen's Fortress.

An ordinary human will have great difficulty
swinging this heavy beast effectively."
"302800","Weapon type: Greatsword
Attack type: Regular

This single-bladed blood-stained greatsword
is the choice weapon of the slithering 
serpent men of Sen's Fortress.

An ordinary human will have great difficulty
swinging this heavy beast effectively."
"302900","Weapon type: Greatsword
Attack type: Regular

This single-bladed blood-stained greatsword
is the choice weapon of the slithering 
serpent men of Sen's Fortress.

An ordinary human will have great difficulty
swinging this heavy beast effectively."
"303000","Weapon type: Greatsword
Attack type: Slash

This greatsword with an undulating blade is
the choice weapon of the slithering serpent
men of Sen's Fortress.

This weapon is designed to flay the skin and
causes heavy bleeding.
"
"303100","Weapon type: Greatsword
Attack type: Slash

This greatsword with an undulating blade is
the choice weapon of the slithering serpent
men of Sen's Fortress.

This weapon is designed to flay the skin and
causes heavy bleeding.
"
"303200","Weapon type: Greatsword
Attack type: Slash

This greatsword with an undulating blade is
the choice weapon of the slithering serpent
men of Sen's Fortress.

This weapon is designed to flay the skin and
causes heavy bleeding.
"
