OldSortId,FixPrice,EquipModelId,WanderingEquipId,DurabilityMax,EnglishDescription,EnglishName,Durability,EnglishType,BasicPrice,Weight,VagrantItemEneDropItemLotId,Id,Name,TranslatedName,VagrantBonusEneDropItemLotId,SellValue,SortId,VagrantItemLotId,EquipModelCategory,EquipModelGender,BehaviorVariationId,WeaponCategory,SpAtkcategory,MotionCategory,GuardmotionCategory,WepmotionOneHandId,WepmotionBothHandId,IsDurabilityDivergence,RightHandEquipable,LeftHandEquipable,BothHandEquipable,ArrowSlotEquipable,BoltSlotEquipable,EnableGuard,EnableParry,EnableMagic,EnableSorcery,EnableMiracle,EnableVowMagic,LanternWep,IsVersusGhostWep,SpAttribute,IsDragonSlayer,IsDarkHand,DisableMultiDropShare,SimpleModelForDlc,AtkMaterial,DefMaterial,DefSfxMaterial,IconId,IsNormalAttackType,IsBlowAttackType,IsSlashAttackType,IsThrustAttackType,WeaponWeightRate,IsEnhance,ProperStrength,ProperAgility,ProperMagic,ProperFaith,OverStrength,AttackThrowEscape,ParryDamageLife,AttackBaseParry,DefenseBaseParry,GuardBaseRepel,AttackBaseRepel,IsDeposit,SlashGuardCutRate,BlowGuardCutRate,ThrustGuardCutRate,IsLuckCorrect,GuardCutCancelRate,GuardAngle,GuardLevel,AttackBasePhysics,AttackBaseMagic,AttackBaseFire,AttackBaseThunder,AttackBaseStamina,SaWeaponDamage,SaDurability,CorrectStrength,CorrectAgility,CorrectMagic,CorrectFaith,PhysGuardCutRate,MagGuardCutRate,FireGuardCutRate,ThunGuardCutRate,PoisonGuardResist,DiseaseGuardResist,BloodGuardResist,CurseGuardResist,StaminaGuardDef,SpEffectBehaviorId0,SpEffectBehaviorId1,SpEffectBehaviorId2,ResidentSpEffectId,ResidentSpEffectId1,ResidentSpEffectId2,ReinforceTypeId,CorrectType,MaterialSetId,BaseChangeCategory,OriginEquipWep2,OriginEquipWep1,OriginEquipWep6,OriginEquipWep7,OriginEquipWep,OriginEquipWep3,OriginEquipWep5,OriginEquipWep13,OriginEquipWep14,OriginEquipWep4,OriginEquipWep15,OriginEquipWep11,OriginEquipWep10,OriginEquipWep9,OriginEquipWep8,OriginEquipWep12,TrophySGradeId,TrophySeqId,AntiDemonDamageRate,AntSaintDamageRate,AntWeakA_DamageRate,AntWeakB_DamageRate,ThrowAtkRate,BowDistRate,IsCustom,DisableBaseChangeReset,DisableRepair,
211,400,200,299000,200,Weapon type: Straight Sword\nAttack type: Regular/Thrust\n\nHalf of the blade of this straight sword is\nbroken off.\n\nOnly the completely Hollowed would even\nconsider using this as a weapon.,Broken Straight Sword,200,Straight Sword,100,2,100720,203000,折れた直剣,,100710,50,211,100700,7,0,2300,Sword,0,Sword,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,9,TRUE,FALSE,FALSE,TRUE,0,TRUE,8,8,0,0,99,1,10,0,0,10,10,TRUE,0,0,0,FALSE,0,0,1,40,0,0,0,20,1,0,38,50,0,0,20,5,15,15,26,26,26,20,16,-1,-1,-1,-1,-1,-1,0,0,0,0,203000,203000,203005,203005,203000,203000,203000,203010,203010,203000,203010,203010,203005,203005,203005,203010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
2171,280,1528,1498000,140,"Weapon type: Small Shield\nAttack type: Strike\n\nVery small round metal shield.\nParry attacks with large center protrusion.\n\nSmall shields are always less stable, but\nlanding critical hits after parry is easier.\nThis shield is specialized for parrying.",Buckler,140,Small Shield,200,1.5,100720,1405000,バックラー,,100710,50,2171,100700,7,0,4801,Shield,91,48,2,0,15,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,54,50,118,FALSE,TRUE,FALSE,FALSE,0,FALSE,7,13,0,0,99,1,10,0,0,30,20,TRUE,0,0,0,FALSE,0,0,4,55,0,0,0,20,20,0,31,0,0,0,76,32,65,53,76,76,90,50,40,-1,-1,-1,-1,-1,-1,6000,0,0,0,1405000,1405000,1405005,1405005,1405000,1405000,1405000,1405010,1405010,1405000,1405010,1405010,1405005,1405005,1405005,1405010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1021,500,252,798000,250,Weapon type: Axe\nAttack type: Regular\n\nGiant butcher knife wielded by the Undead\nman-eating cook lurking in the Depths.\nMore a tool for subduing and preparing live\ncatches than an actual weapon. Those who\nhave faced this deadly blade have a deeper\nsense of how helpless prey must feel.,Butcher Knife,250,Axe,200,10,100720,703000,大包丁,,100710,50,1021,100700,7,0,3003,Axe,103,Axe,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,54,TRUE,FALSE,FALSE,FALSE,1,TRUE,24,0,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,3,90,0,0,0,35,35,0,88,0,0,0,55,10,40,40,40,40,40,42,36,6990,-1,-1,-1,-1,-1,0,0,0,0,703000,703000,703005,703005,703000,703000,703000,703010,703010,703000,703010,703010,703005,703005,703005,703010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
2351,500,1537,1499000,250,"Weapon type: Shield\nAttack type: Strike\n\nMedium metal shield.\nDecorated by an ancient blue Caduceus.\nA standard, widely-used shield.",Caduceus Kite Shield,250,Shield,200,3,100720,1477000,兵士の青盾,,100710,50,2351,100700,7,0,4800,Shield,0,48,0,0,15,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,54,50,162,FALSE,TRUE,FALSE,FALSE,1,FALSE,10,0,0,0,99,1,10,0,0,50,20,TRUE,0,0,0,FALSE,0,0,4,64,0,0,0,25,20,0,31,0,0,0,100,30,70,50,80,80,90,60,58,-1,-1,-1,-1,-1,-1,6000,0,0,0,1477000,1477000,1477005,1477005,1477000,1477000,1477000,1477010,1477010,1477000,1477010,1477010,1477005,1477005,1477005,1477010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
2111,360,1538,1498000,180,"Weapon type: Small Shield\nAttack type: Strike\n\nRound wooden shield crafted in Lordran.\nDecorated by an ancient blue Caduceus.\nThe giant trees in Lordran are distant\noffspring of the great stone archtrees.\nThis shield inherits their properties,\nand the wood greatly reduces magic damage.",Caduceus Round Shield,180,Small Shield,200,1,100720,1410000,双蛇の盾,,100710,50,2111,100700,7,0,4801,Shield,0,48,2,0,15,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,54,50,163,FALSE,TRUE,FALSE,FALSE,0,FALSE,6,0,0,0,99,1,10,0,0,30,20,TRUE,0,0,0,FALSE,0,0,4,50,0,0,0,20,20,0,31,0,0,0,85,65,30,65,65,65,75,60,40,-1,-1,-1,-1,-1,-1,6000,0,0,0,1410000,1410000,1410005,1410005,1410000,1410000,1410000,1410010,1410010,1410000,1410010,1410010,1410005,1410005,1410005,1410010,-1,16,1,1,1,1,0,-1,FALSE,FALSE,FALSE,
1751,600,1000,999000,300,"Weapon type: Fists\nAttack type: Strike\n\nThe weapon augments one's bare hands\nwith thick, studded leather.\n\nThe Caestus has a short reach, but quick\ncool down. Amount of damage inflicted is\ndependent on its wearer's strength.",Caestus,300,Gauntlet,100,0.5,100720,901000,セスタス,,100710,50,1751,100700,7,0,4200,Fist,0,Fists,2,0,10,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,73,FALSE,TRUE,FALSE,FALSE,0,TRUE,5,8,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,FALSE,0,0,1,66,0,0,0,10,20,0,51,51,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,0,0,0,901000,901000,901005,901005,901000,901000,901000,901010,901010,901000,901010,901010,901005,901005,901005,901010,-1,16,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
2044,100,903,1399000,50,Weapon type: Talisman\nAttack type: Strike\n\nMedium for casting miracles of the Gods.\nCanvas Talisman is for clerics on pilgrimage.\n\nEquip talisman to cast miracles. \nAttune miracles from a scroll at a bonfire.\nMost miracles have limited no. of uses.,Canvas Talisman,50,Talisman,100,0.3,-1,1361000,粗布のタリスマン,,-1,100,2054,-1,7,0,4100,Magic,52,41,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,3,53,59,109,FALSE,TRUE,FALSE,FALSE,0,FALSE,4,0,0,14,99,1,10,0,0,10,20,TRUE,0,0,0,FALSE,0,0,1,14,0,0,0,10,5,0,0,0,0,120,26,8,20,20,26,26,26,20,16,-1,-1,-1,-1,-1,-1,0,12,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,-1,FALSE,FALSE,FALSE,
1441,480,720,1099000,240,"Weapon type: Spear\nAttack type: Thrust\n\nTrident of the Six-eyed Channelers,\nsorcerers who serve Seath the Scaleless\nin collecting human specimens.\nThrusted in circular motions in a unique\nmartial arts dance that stirs nearby allies\ninto a bloodthirsty frenzy.",Channeler's Trident,240,Spear,2000,6,101320,1004000,六目の魔法槍,,101310,1,1451,101300,7,0,3602,Spear,65,Spear,2,3,13,3,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,81,FALSE,FALSE,FALSE,TRUE,0,FALSE,16,16,24,0,99,1,10,0,0,10,40,TRUE,0,0,0,FALSE,0,0,2,70,115,0,0,15,20,0,11,55,88,0,40,10,30,30,40,40,40,30,26,-1,-1,-1,-1,-1,-1,1200,0,1200,45,1004000,1004000,-1,-1,1004000,1004000,1004000,-1,-1,1004000,-1,-1,-1,-1,-1,-1,720,-1,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
140,240,202,299000,120,"Weapon type: Straight Sword\nAttack type: Regular/Thrust\n\nThe knights of the ancient kingdom of Balder\nwielded these rock-solid, long swords which\nare excellent for thrust attacks.\nBalder was the home of Knight King Rendal,\nbut the kingdom was reduced to ruins after\na widespread outbreak of Undead.",Chaos Balder Side Sword,120,Straight Sword,200,3,101020,204900,混沌の炎の刺突直剣,,101010,50,140,101000,7,0,2302,Sword,54,Sword,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,10,TRUE,FALSE,FALSE,TRUE,0,FALSE,10,14,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,TRUE,0,0,2,70,0,80,0,20,20,0,0,0,0,0,50,10,35,35,40,40,40,38,32,-1,-1,-1,-1,-1,-1,900,0,900,40,204805,204805,-1,-1,204805,204805,204805,-1,-1,204805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
180,320,264,299000,160,"Weapon type: Straight Sword\nAttack type: Regular/Thrust\n\nThe choice weapon of the infamous Darkwraith\nKirk, also known as the Knight of Thorns for\nthe gnarly spikes on his favorite weapon.\n\nThe sharp spikes of this ghastly weapon\ncause heavy bleeding.",Chaos Barbed Straight Sword,160,Straight Sword,200,3,101020,207900,混沌の炎のトゲの直剣,,101010,50,180,101000,7,0,2301,Sword,53,Sword,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,13,TRUE,FALSE,FALSE,TRUE,0,FALSE,10,10,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,TRUE,0,0,2,70,0,80,0,25,20,0,0,0,0,0,50,10,35,35,40,40,40,38,32,6401,-1,-1,-1,-1,-1,900,0,900,40,207805,207805,-1,-1,207805,207805,207805,-1,-1,207805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
310,400,206,398000,200,Weapon type: Greatsword\nAttack type: Regular\n\nThis standard greatsword is normally wielded\nwith two hands due to its great weight.\n\nUsually swung in large arcs and effective\nagainst multiple foes. Far from ideal when\nfighting in tight quarters.,Chaos Bastard Sword,200,Greatsword,400,6,101020,300900,混沌の炎のバスタードソード,,101010,50,310,101000,7,0,2500,Sword,0,Claymore,2,2,12,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,18,TRUE,FALSE,FALSE,FALSE,0,FALSE,16,10,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,3,91,0,105,0,30,35,0,0,0,0,0,60,10,40,40,40,40,40,46,38,-1,-1,-1,-1,-1,-1,900,0,900,40,300805,300805,-1,-1,300805,300805,300805,-1,-1,300805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1020,500,505,798000,250,"Weapon type: Axe\nAttack type: Regular\n\nStandard battle axe. Inflicts regular damage,\nmaking it effective in various situations.\nPowerful attack due to its weight, but one\nwrong swing leaves the wielder wide open,\nso timing and proximity to the enemy must\nbe judged carefully.",Chaos Battle Axe,250,Axe,200,4,101020,701900,混沌の炎のバトルアクス,,101010,50,1020,101000,7,0,3000,Axe,0,Axe,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,52,TRUE,FALSE,FALSE,FALSE,0,FALSE,12,8,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,2,83,0,95,0,30,35,0,0,0,0,0,55,10,40,40,40,40,40,42,36,-1,-1,-1,-1,-1,-1,900,0,900,40,701805,701805,-1,-1,701805,701805,701805,-1,-1,701805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1840,200,1304,1298000,100,"Weapon type: Bow\nAttack type: none\n\nThe preferred black bow of the heroic\narcher Pharis.\n\nHas a longer range than standard bows,\nbut is more difficult to use. Without proper\nabilities, results will be underwhelming.",Chaos Black Bow of Pharis,100,Bow,200,1,101020,1202900,混沌の炎のハンターの弓,,101010,50,1840,101000,7,0,4400,Bow,82,44,2,0,14,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,95,FALSE,FALSE,FALSE,FALSE,0,FALSE,13,18,0,0,99,1,10,0,0,10,1,TRUE,0,0,0,TRUE,0,0,1,30,0,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,9900,0,900,40,1202805,1202805,-1,-1,1202805,1202805,1202805,-1,-1,1202805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,30,TRUE,FALSE,FALSE,
1270,500,656,898000,250,"Weapon type: Hammer\nAttack type: Strike\n\nMetal hammer of Andre of Astora,\nblacksmith at the Old Church.\n\nCan be used as a strike weapon, but better\nleft in the hands of its talented owner.",Chaos Blacksmith Hammer,250,Hammer,200,5,101020,810900,混沌の炎のアンドレの金槌,,101010,50,1270,101000,7,0,3300,Club,59,Club,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,167,FALSE,TRUE,FALSE,FALSE,0,FALSE,14,0,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,2,76,0,88,0,30,35,0,0,0,0,0,45,10,30,30,40,40,40,34,30,-1,-1,-1,-1,-1,-1,900,0,900,40,810805,810805,-1,-1,810805,810805,810805,-1,-1,810805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
831,240,451,599000,120,"Weapon type: Katana\nAttack type: Slash\n\nA curved sword born from the soul of\nQuelaag, daughter of the Witch of Izalith,\nwho was transformed into a chaos demon.\nThis blade inherits only the chaotic nature\nof Quelaag, and has a unique speckled design.\nBlade wielder erodes along with opponents.",Chaos Blade,120,Katana,5000,6,101220,503000,混沌の刃＜←打刀＞,,101210,1000,831,101200,7,0,2902,Scimitar,90,Uchigatana,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,45,FALSE,FALSE,TRUE,FALSE,0,FALSE,16,14,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,2,144,0,0,0,15,20,0,0,85,0,0,45,10,30,30,40,40,40,34,30,6402,6970,-1,-1,-1,-1,1000,0,1500,45,500010,500010,-1,-1,500010,500010,500010,-1,-1,500010,-1,-1,-1,-1,-1,-1,451,-1,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
832,240,451,599000,120,"Weapon type: Katana\nAttack type: Slash\n\nA curved sword born from the soul of\nQuelaag, daughter of the Witch of Izalith,\nwho was transformed into a chaos demon.\nThis blade inherits only the chaotic nature\nof Quelaag, and has a unique speckled design.\nBlade wielder erodes along with opponents.",Chaos Blade,120,Katana,5000,6,101220,503100,混沌の刃＜←名刀なんとか＞,,101210,1000,832,101200,7,0,2902,Scimitar,90,Uchigatana,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,45,FALSE,FALSE,TRUE,FALSE,0,FALSE,16,14,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,2,144,0,0,0,15,20,0,0,85,0,0,45,10,30,30,40,40,40,34,30,6402,6970,-1,-1,-1,-1,1000,0,1500,45,501010,501010,-1,-1,501010,501010,501010,-1,-1,501010,-1,-1,-1,-1,-1,-1,451,-1,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
833,240,451,599000,120,"Weapon type: Katana\nAttack type: Slash\n\nA curved sword born from the soul of\nQuelaag, daughter of the Witch of Izalith,\nwho was transformed into a chaos demon.\nThis blade inherits only the chaotic nature\nof Quelaag, and has a unique speckled design.\nBlade wielder erodes along with opponents.",Chaos Blade,120,Katana,5000,6,101220,503200,混沌の刃＜←居合い刀＞,,101210,1000,833,101200,7,0,2902,Scimitar,90,Uchigatana,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,0,50,50,45,FALSE,FALSE,TRUE,FALSE,0,FALSE,16,14,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,2,144,0,0,0,15,20,0,0,85,0,0,45,10,30,30,40,40,40,34,30,6402,6970,-1,-1,-1,-1,1000,0,1500,45,502010,502010,-1,-1,502010,502010,502010,-1,-1,502010,-1,-1,-1,-1,-1,-1,451,-1,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
130,400,204,299000,200,Weapon type: Straight Sword\nAttack type: Regular\n\nThe wide blade of this straight sword\nemphasizes slicing and has no thrust attack.\n\nThe horizontal sweeping motion makes this\nsword effective against multiple enemies.,Chaos Broadsword,200,Straight Sword,200,3,101020,202900,混沌の炎のブロードソード,,101010,50,130,101000,7,0,2301,Sword,53,Sword,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,8,TRUE,FALSE,FALSE,FALSE,0,FALSE,10,10,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,TRUE,0,0,2,72,0,82,0,25,20,0,0,0,0,0,50,10,35,35,40,40,40,38,32,-1,-1,-1,-1,-1,-1,900,0,900,40,202805,202805,-1,-1,202805,202805,202805,-1,-1,202805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
220,400,200,299000,200,Weapon type: Straight Sword\nAttack type: Regular/Thrust\n\nHalf of the blade of this straight sword is\nbroken off.\n\nOnly the completely Hollowed would even\nconsider using this as a weapon.,Chaos Broken Straight Sword,200,Straight Sword,100,2,101020,203900,混沌の炎の折れた直剣,,101010,50,220,101000,7,0,2300,Sword,0,Sword,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,9,TRUE,FALSE,FALSE,TRUE,0,FALSE,8,8,0,0,99,1,10,0,0,10,10,TRUE,0,0,0,TRUE,0,0,1,35,0,41,0,20,1,0,0,0,0,0,20,5,15,15,26,26,26,20,16,-1,-1,-1,-1,-1,-1,900,0,900,40,203805,203805,-1,-1,203805,203805,203805,-1,-1,203805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1030,500,252,798000,250,Weapon type: Axe\nAttack type: Regular\n\nGiant butcher knife wielded by the Undead\nman-eating cook lurking in the Depths.\nMore a tool for subduing and preparing live\ncatches than an actual weapon. Those who\nhave faced this deadly blade have a deeper\nsense of how helpless prey must feel.,Chaos Butcher Knife,250,Axe,200,10,101020,703900,混沌の炎の大包丁,,101010,50,1030,101000,7,0,3003,Axe,103,Axe,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,54,TRUE,FALSE,FALSE,FALSE,1,FALSE,24,0,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,3,78,0,90,0,35,35,0,0,0,0,0,55,10,40,40,40,40,40,42,36,6990,-1,-1,-1,-1,-1,900,0,900,40,703805,703805,-1,-1,703805,703805,703805,-1,-1,703805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1760,600,1000,999000,300,"Weapon type: Fists\nAttack type: Strike\n\nThe weapon augments one's bare hands\nwith thick, studded leather.\n\nThe Caestus has a short reach, but quick\ncool down. Amount of damage inflicted is\ndependent on its wearer's strength.",Chaos Caestus,300,Gauntlet,100,0.5,101020,901900,混沌の炎のセスタス,,101010,50,1760,101000,7,0,4200,Fist,0,Fists,2,0,10,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,73,FALSE,TRUE,FALSE,FALSE,0,FALSE,5,8,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,TRUE,0,0,1,57,0,66,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,900,0,900,40,901805,901805,-1,-1,901805,901805,901805,-1,-1,901805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1770,300,1002,999000,150,"Weapon type: Fists\nAttack type: Slash\n\nA weapon formed by three sharp claws.\n\nAttacks cause bleeding, and the wounds\ninflicted are not easily mended. Preferred\nweapon of the spooks of an Eastern land.",Chaos Claw,150,Gauntlet,100,1,101020,902900,混沌の炎のかぎ爪,,101010,50,1770,101000,7,0,4202,Fist,86,Fists,2,0,10,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,74,FALSE,FALSE,TRUE,FALSE,0,FALSE,6,14,0,0,99,1,10,0,0,10,20,TRUE,0,0,0,TRUE,0,0,1,63,0,72,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6402,-1,-1,-1,-1,-1,900,0,900,40,902805,902805,-1,-1,902805,902805,902805,-1,-1,902805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
320,400,266,398000,200,Weapon type: Greatsword\nAttack type: Regular/Thrust\n\nThis larger type of greatsword is normally\nwielded with two hands due to its weight.\n\nThis highly flexible greatsword can be used\nto attack in swings or thrusts.,Chaos Claymore,200,Greatsword,400,6,101020,301900,混沌の炎のクレイモア,,101010,50,320,101000,7,0,2505,Sword,74,Claymore,2,2,12,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,19,TRUE,FALSE,FALSE,TRUE,0,FALSE,16,10,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,3,90,0,104,0,30,35,0,0,0,0,0,60,10,40,40,40,40,40,46,38,-1,-1,-1,-1,-1,-1,900,0,900,40,301805,301805,-1,-1,301805,301805,301805,-1,-1,301805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1200,500,600,898000,250,"Weapon type: Hammer\nAttack type: Strike\n\nA simple wooden club.\nThis simple bladeless strike weapon is\neffective against most foes, is easily\nhandled, and can break the guard of a shield.\nHowever, a single miss makes one wide open,\nso timing and proximities are crucial.",Chaos Club,250,Hammer,200,3,101020,800900,混沌の炎のクラブ,,101010,50,1200,101000,7,0,3302,Club,0,Club,2,0,10,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,2,52,52,59,FALSE,TRUE,FALSE,FALSE,0,FALSE,10,0,0,0,99,1,10,0,0,10,40,TRUE,0,0,0,TRUE,0,0,2,76,0,88,0,30,20,0,0,0,0,0,45,10,30,30,40,40,40,34,30,-1,-1,-1,-1,-1,-1,2900,0,900,40,800805,800805,-1,-1,800805,800805,800805,-1,-1,800805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-1,TRUE,FALSE,FALSE,
1820,200,1302,1298000,100,"Weapon type: Bow\nAttack type: none\n\nComposite bow emphasizing power.\nRequires more strength than standard bows.\n\nHowever, its range is shorter, making it\nunfit for sniping.",Chaos Composite Bow,100,Bow,200,1,101020,1204900,混沌の炎のコンポジットボウ,,101010,50,1820,101000,7,0,4400,Bow,81,44,2,0,14,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,0,50,50,40,FALSE,FALSE,FALSE,FALSE,0,FALSE,16,12,0,0,99,1,10,0,0,10,1,TRUE,0,0,0,TRUE,0,0,1,48,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,3900,0,900,40,1204805,1204805,-1,-1,1204805,1204805,1204805,-1,-1,1204805,-1,-1,-1,-1,-1,-1,-1,25,1,1,1,1,0,-24,TRUE,FALSE,FALSE,
