Id,TranslatedName,Name,IconId,StateInfo,SpCategory,CategoryPriority,SaveCategory,EffectTargetSelf,EffectTargetFriend,EffectTargetEnemy,EffectTargetPlayer,EffectTargetAI,EffectTargetLive,EffectTargetGhost,EffectTargetWhiteGhost,EffectTargetBlackGhost,EffectTargetAttacker,DispIconNonactive,UseSpEffectEffect,BAdjustMagicAblity,BAdjustFaithAblity,BGameClearBonus,ConditionHp,EffectEndurance,MotionInterval,MaxHpRate,MaxMpRate,MaxStaminaRate,WepParamChange,MagParamChange,MiracleParamChange,ClearSoul,DmgLv_None,DmgLv_Min,DmgLv_S,DmgLv_M,DmgLv_L,DmgLv_BlowS,DmgLv_BlowM,DmgLv_Strike,DmgLv_Uppercut,DmgLv_Push,DmgLv_BlowLL,DmgLv_Breath,AtkAttribute,SpAttribute,DefFlickPower,FlickDamageCutRate,GuardDefFlickPowerRate,SlashDamageCutRate,BlowDamageCutRate,ThrustDamageCutRate,NeutralDamageCutRate,MagicDamageCutRate,FireDamageCutRate,ThunderDamageCutRate,PhysicsAttackRate,MagicAttackRate,FireAttackRate,ThunderAttackRate,PhysicsAttackPowerRate,MagicAttackPowerRate,FireAttackPowerRate,ThunderAttackPowerRate,PhysicsAttackPower,MagicAttackPower,FireAttackPower,ThunderAttackPower,PhysicsDiffenceRate,MagicDiffenceRate,FireDiffenceRate,ThunderDiffenceRate,PhysicsDiffence,MagicDiffence,FireDiffence,ThunderDiffence,NoGuardDamageRate,VitalSpotChangeRate,NormalSpotChangeRate,MaxHpChangeRate,BehaviorId,ChangeHpRate,ChangeHpPoint,ChangeMpRate,ChangeMpPoint,MpRecoverChangeSpeed,ChangeStaminaRate,ChangeStaminaPoint,StaminaRecoverChangeSpeed,ChangeSuperArmorPoint,MagicEffectTimeChange,InsideDurability,MaxDurability,StaminaAttackRate,GuardStaminaCutRate,BowDistRate,PoizonAttackPower,RegistIllness,RegistBlood,RegistCurse,FallDamageRate,SoulRate,EquipWeightChangeRate,AllItemWeightChangeRate,Soul,HaveSoulRate,TargetPriority,SightSearchEnemyCut,HearingSearchEnemyCut,RequestSOS,RequestBlackSOS,RequestForceJoinBlackSOS,RequestKickSession,RequestLeaveSession,RequestLeaveColiseumSession,RequestNpcInveda,NoDead,BCurrHPIndependeMaxHP,ChangeMagicSlot,ChangeMiracleSlot,MoveType,GrabityRate,RegistPoizonChangeRate,RegistIllnessChangeRate,RegistBloodChangeRate,RegistCurseChangeRate,BloodDamageRate,SoulStealRate,CorrosionIgnore,SightSearchCutIgnore,HearingSearchCutIgnore,AntiMagicIgnore,FakeTargetIgnore,FakeTargetIgnoreUndead,FakeTargetIgnoreAnimal,GrabityIgnore,LifeReductionType,LifeReductionRate,HpRecoverRate,DisablePoison,DisableDisease,DisableBlood,DisableCurse,EnableCharm,EnableLifeTime,IsExtendSpEffectLife,RayCastPassedTime,HasTarget,IsFireDamageCancel,ThrowCondition,ReplaceSpEffectId,CycleOccurrenceSpEffectId,AtkOccurrenceSpEffectId,AnimIdOffset,HeroPointDamage,AddBehaviorJudgeId_condition,AddBehaviorJudgeId_add,VowType0,VowType1,VowType2,VowType3,VowType4,VowType5,VowType6,VowType7,VowType8,VowType9,VowType10,VowType11,VowType12,VowType13,VowType14,VowType15
31,Counter damage [piercing],カウンターダメージ【刺突】,-1,110,0,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,0.1,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
32,Player during the fall and (throw conditions),プレイヤが落下中（投げ条件）,-1,0,0,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,0.1,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,4,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
33,Mineralization,石化,-1,117,0,0,-1,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,-1,-1,0,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
34,Crystallization,結晶化,-1,136,0,0,-1,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,-1,-1,0,1,1,1,3,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
35,Invalid state throw,投げ無効状態,-1,0,0,0,-1,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,-1,0.1,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,1,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
36,Throwing ring equipment to (throw conditions),指輪装備投げ（投げ条件）,5000,0,0,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,5,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
37,Seoul drain throw state (throw conditions),ソウルドレイン投げ状態（投げ条件）,-1,0,0,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,0.1,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,6,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
38,Strengthening throw damage up effect,強化投げダメージアップ効果,-1,28,0,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,0.1,0,1,1,1,1,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1.3,1.3,1.3,1.3,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
39,[DLC] throw for invalid state _ Saddle prevention,【DLC】投げ無効状態_ハメ防止用,-1,0,0,0,-1,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,-1,0.7,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,1,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
40,No resonance,共鳴なし,-1,137,110,0,-1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,-1,1,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
41,Resonance Lv1,共鳴Lｖ1,-1,138,110,0,-1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,-1,4,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
42,Resonance Lv2,共鳴Lｖ2,-1,139,110,0,-1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,-1,4,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
43,Resonance Lv3,共鳴Lｖ3,-1,140,110,0,-1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,-1,4,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
44,Resonance Lv4,共鳴Lｖ4,-1,141,110,0,-1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,-1,4,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
50,Magic of nature (slot +3 edition),魔法の天性（スロット＋3版）,-1,0,0,0,-1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,3,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
52,PG test: detection,PGテスト：探知,-1,98,0,0,-1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
53,PG test: cooperation waiting,PGテスト：協力待ち,5022,99,10001,0,-1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,-1,60,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,True,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
54,PG test: cooperation,PGテスト：協力,5023,100,0,0,-1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,-1,30,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,True,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
55,PG test: cooperation Submit,PGテスト：協力送信,-1,101,0,0,-1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,-1,0,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
57,PG test: Gravity invalid,PGテスト：グラビティ無効,-1,0,0,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,True,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
59,Cooperation Lv1,協力Lｖ1,-1,105,0,0,-1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,-1,-1,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,True,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
60,Cooperation Lv2,協力Lｖ2,-1,106,0,0,-1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,-1,-1,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,True,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
61,Cooperation Lv3,協力Lｖ3,-1,107,0,0,-1,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,-1,-1,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,True,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
62,Cooperation wait release,協力待ち解除,-1,104,0,0,-1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,-1,0,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
63,Evil eye Lv1,邪眼Lv1,-1,108,0,0,-1,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False,-1,6,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,3000,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
64,Evil eye Lv2,邪眼Lv2,-1,109,0,0,-1,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False,-1,1,0.2,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
65,Evil eye (for the user),邪眼(使用者用),-1,103,0,0,-1,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,-1,5,0,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,True,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
71,Curse effect _LV1,呪い効果_LV1,-1,179,0,0,6,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,0.5,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,80,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
72,Curse effect _LV2,呪い効果_LV2,-1,180,0,0,6,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,0.5,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,80,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
73,Curse effect _LV3,呪い効果_LV3,-1,181,0,0,6,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,0.5,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,80,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
74,Curse effect _LV4,呪い効果_LV4,-1,182,0,0,6,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,-1,0,0.5,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,80,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
80,[Strengthening Tairei] curse effect,呪い効果【対霊強化】,-1,157,20,0,-1,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,-1,1,1.5,1,1,1,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,False,False,False,False,False,False,False,False,False,0,0,0,1,1,1,1,1,100,1,False,False,False,False,False,False,False,False,0,1,1,False,False,False,False,False,False,False,-1,False,False,0,-1,-1,-1,0,0,-1,0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
