"OldSortId","FixPrice","EquipModelId","WanderingEquipId","DurabilityMax","EnglishDescription","EnglishName","Durability","EnglishType","BasicPrice","Weight","VagrantItemEneDropItemLotId","Id","Name","TranslatedName","VagrantBonusEneDropItemLotId","SellValue","SortId","VagrantItemLotId","EquipModelCategory","EquipModelGender","BehaviorVariationId","WeaponCategory","SpAtkcategory","MotionCategory","GuardmotionCategory","WepmotionOneHandId","WepmotionBothHandId","IsDurabilityDivergence","RightHandEquipable","LeftHandEquipable","BothHandEquipable","ArrowSlotEquipable","BoltSlotEquipable","EnableGuard","EnableParry","EnableMagic","EnableSorcery","EnableMiracle","EnableVowMagic","LanternWep","IsVersusGhostWep","SpAttribute","IsDragonSlayer","IsDarkHand","DisableMultiDropShare","SimpleModelForDlc","AtkMaterial","DefMaterial","DefSfxMaterial","IconId","IsNormalAttackType","IsBlowAttackType","IsSlashAttackType","IsThrustAttackType","WeaponWeightRate","IsEnhance","ProperStrength","ProperAgility","ProperMagic","ProperFaith","OverStrength","AttackThrowEscape","ParryDamageLife","AttackBaseParry","DefenseBaseParry","GuardBaseRepel","AttackBaseRepel","IsDeposit","SlashGuardCutRate","BlowGuardCutRate","ThrustGuardCutRate","IsLuckCorrect","GuardCutCancelRate","GuardAngle","GuardLevel","AttackBasePhysics","AttackBaseMagic","AttackBaseFire","AttackBaseThunder","AttackBaseStamina","SaWeaponDamage","SaDurability","CorrectStrength","CorrectAgility","CorrectMagic","CorrectFaith","PhysGuardCutRate","MagGuardCutRate","FireGuardCutRate","ThunGuardCutRate","PoisonGuardResist","DiseaseGuardResist","BloodGuardResist","CurseGuardResist","StaminaGuardDef","SpEffectBehaviorId0","SpEffectBehaviorId1","SpEffectBehaviorId2","ResidentSpEffectId","ResidentSpEffectId1","ResidentSpEffectId2","ReinforceTypeId","CorrectType","MaterialSetId","BaseChangeCategory","OriginEquipWep2","OriginEquipWep1","OriginEquipWep6","OriginEquipWep7","OriginEquipWep","OriginEquipWep3","OriginEquipWep5","OriginEquipWep13","OriginEquipWep14","OriginEquipWep4","OriginEquipWep15","OriginEquipWep11","OriginEquipWep10","OriginEquipWep9","OriginEquipWep8","OriginEquipWep12","TrophySGradeId","TrophySeqId","AntiDemonDamageRate","AntSaintDamageRate","AntWeakA_DamageRate","AntWeakB_DamageRate","ThrowAtkRate","BowDistRate","IsCustom","DisableBaseChangeReset","DisableRepair"
"27","400","101","199000","200","Weapon type: Dagger\nAttack type: Slash\n\nThis wide single-edged shortsword is\nthe favorite of lowly thieves and bandits.\n\nPrimarily a slicing weapon, but highly\neffective when used for critical hits,\nsuch as after parrying or from behind.","Divine Knife","200","Dagger","100","1","100920","103600","神聖の短刀","","100910","100","27","100900","7","0","2001","Dagger","72","Dagger","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","4","False","False","True","False","1","False","6","12","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","1","38","46","0","0","10","5","0","5","33","0","70","45","10","30","30","40","40","40","30","26","6400","-1","-1","-1","-1","-1","600","1","600","25","103005","103005","103605","103605","103005","103005","103005","-1","-1","103005","-1","-1","103605","103605","103605","-1","-1","22","1","1.1","1","1","47","-1","True","False","False"
"28","400","101","199000","200","Weapon type: Dagger\nAttack type: Slash\n\nThis wide single-edged shortsword is\nthe favorite of lowly thieves and bandits.\n\nPrimarily a slicing weapon, but highly\neffective when used for critical hits,\nsuch as after parrying or from behind.","Occult Knife","200","Dagger","100","1","100920","103700","暗黒の短刀","","100910","100","28","100900","7","0","2001","Dagger","72","Dagger","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","4","False","False","True","False","1","False","6","12","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","1","38","42","0","0","10","5","0","5","31","0","82","45","10","30","30","40","40","40","30","26","6400","-1","-1","-1","-1","-1","700","1","700","30","103605","103605","-1","-1","103605","103605","103605","-1","-1","103605","-1","-1","-1","-1","-1","-1","-1","23","1","1","1.1","1","47","-1","True","False","False"
"29","400","101","199000","200","Weapon type: Dagger\nAttack type: Slash\n\nThis wide single-edged shortsword is\nthe favorite of lowly thieves and bandits.\n\nPrimarily a slicing weapon, but highly\neffective when used for critical hits,\nsuch as after parrying or from behind.","Fire Knife","200","Dagger","100","1","101020","103800","炎の短刀","","101010","50","29","101000","7","0","2001","Dagger","72","Dagger","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","2","False","False","False","False","0","50","50","4","False","False","True","False","1","False","6","12","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","1","56","0","56","0","10","5","0","0","0","0","0","45","10","30","30","40","40","40","30","26","6400","-1","-1","-1","-1","-1","800","0","800","35","103005","103005","103805","103805","103005","103005","103005","-1","-1","103005","-1","-1","103805","103805","103805","-1","-1","24","1","1","1","1","47","-1","True","False","False"
"30","400","101","199000","200","Weapon type: Dagger\nAttack type: Slash\n\nThis wide single-edged shortsword is\nthe favorite of lowly thieves and bandits.\n\nPrimarily a slicing weapon, but highly\neffective when used for critical hits,\nsuch as after parrying or from behind.","Chaos Knife","200","Dagger","100","1","101020","103900","混沌の炎の短刀","","101010","50","30","101000","7","0","2001","Dagger","72","Dagger","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","2","False","False","False","False","0","50","50","4","False","False","True","False","1","False","6","12","0","0","99","1","10","0","0","10","20","True","0","0","0","True","0","0","1","49","0","57","0","10","5","0","0","0","0","0","45","10","30","30","40","40","40","30","26","6400","-1","-1","-1","-1","-1","900","0","900","40","103805","103805","-1","-1","103805","103805","103805","-1","-1","103805","-1","-1","-1","-1","-1","-1","-1","25","1","1","1","1","47","-1","True","False","False"
"41","200","104","199000","100","Weapon type: Dagger\nAttack type: Slash\n\nThis sword, one of the rare dragon weapons,\ncame from the tail of Priscilla, the Dragon\nCrossbreed in the painted world of Ariamis.\nPossessing the power of lifehunt, it dances\nabout when wielded, in a fashion reminiscent\nof the white-robed painting guardians.","Priscilla's Dagger","100","Dagger","10000","1","101120","104000","半竜の短剣","","101110","5000","41","101100","7","0","2002","Dagger","73","Dagger","2","0","10","0","True","True","True","False","False","False","True","False","False","False","False","False","False","1","False","False","False","False","0","50","50","5","False","False","True","False","1","False","6","20","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","1","80","0","0","0","10","5","0","0","122","0","0","45","10","30","30","40","40","40","30","26","6410","-1","-1","-1","-1","-1","1100","0","1100","45","104000","104000","-1","-1","104000","104000","104000","-1","-1","104000","-1","-1","-1","-1","-1","-1","104","-1","1","1","1.1","1","0","-1","True","False","False"
"51","0","2001","199000","0","","","0","","0","0","-1","199000","徘徊短剣","","-1","0","51","-1","7","0","2000","Dagger","0","Dagger","2","0","10","0","True","True","True","False","False","False","False","False","False","False","False","False","False","1","False","False","False","False","0","50","50","0","False","False","False","False","0","False","0","0","0","0","99","0","10","0","0","10","20","True","0","0","0","False","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","-1","0","0","-1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","1","1","1","1","0","-1","False","False","False"
"101","400","207","299000","200","Weapon type: Straight Sword\nAttack type: Regular/Thrust\n\nThis small straight sword is widely used,\nto an extent only matched by the longsword.\n\nAn accessible sword which inflicts consistent\nregular damage and high slash damage, making\nit applicable to a variety of situations.","Shortsword","200","Straight Sword","200","2","100720","200000","ショートソード","","100710","50","101","100700","7","0","2300","Sword","0","Sword","2","0","10","0","True","True","True","False","False","True","False","False","False","False","False","False","False","1","False","False","False","False","0","50","50","6","True","False","False","True","0","True","8","10","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","78","0","0","0","20","20","0","51","51","0","0","50","10","35","35","40","40","40","38","32","-1","-1","-1","-1","-1","-1","0","0","0","0","200000","200000","200005","200005","200000","200000","200000","200010","200010","200000","200010","200010","200005","200005","200005","200010","-1","16","1","1","1","1","0","-1","True","False","False"
"102","400","207","299000","20","Weapon type: Straight Sword\nAttack type: Regular/Thrust\n\nThis small straight sword is widely used,\nto an extent only matched by the longsword.\n\nAn accessible sword which inflicts consistent\nregular damage and high slash damage, making\nit applicable to a variety of situations.","Crystal Shortsword","20","Straight Sword","200","2","100720","200100","結晶のショートソード","","100710","1","102","100700","7","0","2300","Sword","0","Sword","2","0","10","0","True","True","True","False","False","True","False","False","False","False","False","False","False","1","False","False","False","False","0","50","50","6","True","False","False","True","0","True","8","10","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","78","0","0","0","20","20","0","51","51","0","0","50","10","35","35","40","40","40","38","32","-1","-1","-1","-1","-1","-1","100","0","100","5","200010","200010","-1","-1","200010","200010","200010","-1","-1","200010","-1","-1","-1","-1","-1","-1","-1","17","1","1","1","1","0","-1","True","True","True"
"103","400","207","299000","200","Weapon type: Straight Sword\nAttack type: Regular/Thrust\n\nThis small straight sword is widely used,\nto an extent only matched by the longsword.\n\nAn accessible sword which inflicts consistent\nregular damage and high slash damage, making\nit applicable to a variety of situations.","Lightning Shortsword","200","Straight Sword","200","2","100720","200200","雷のショートソード","","100710","500","103","100700","7","0","2300","Sword","0","Sword","2","0","10","0","True","True","True","False","False","True","False","False","False","False","False","False","False","6","False","False","False","False","0","50","50","6","True","False","False","True","0","False","8","10","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","78","0","0","78","20","20","0","0","0","0","0","50","10","35","35","40","40","40","38","32","-1","-1","-1","-1","-1","-1","200","0","200","10","200010","200010","-1","-1","200010","200010","200010","-1","-1","200010","-1","-1","-1","-1","-1","-1","-1","18","1","1","1","1","0","-1","True","False","False"
"104","400","207","299000","200","Weapon type: Straight Sword\nAttack type: Regular/Thrust\n\nThis small straight sword is widely used,\nto an extent only matched by the longsword.\n\nAn accessible sword which inflicts consistent\nregular damage and high slash damage, making\nit applicable to a variety of situations.","Raw Shortsword","200","Straight Sword","200","2","-1","200300","粗製のショートソード","","-1","50","104","-1","7","0","2300","Sword","0","Sword","2","0","10","0","True","True","True","False","False","True","False","False","False","False","False","False","False","1","False","False","False","False","0","50","50","6","True","False","False","True","0","True","8","10","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","90","0","0","0","20","20","0","38","38","0","0","50","10","35","35","40","40","40","38","32","-1","-1","-1","-1","-1","-1","300","0","300","15","200005","200005","-1","-1","200005","200005","200005","-1","-1","200005","-1","-1","-1","-1","-1","-1","-1","19","1","1","1","1","0","-1","True","False","False"
"105","400","207","299000","200","Weapon type: Straight Sword\nAttack type: Regular/Thrust\n\nThis small straight sword is widely used,\nto an extent only matched by the longsword.\n\nAn accessible sword which inflicts consistent\nregular damage and high slash damage, making\nit applicable to a variety of situations.","Magic Shortsword","200","Straight Sword","200","2","100820","200400","魔法Ａのショートソード","","100810","50","105","100800","7","0","2300","Sword","0","Sword","2","0","10","0","True","True","True","False","False","True","False","False","False","False","False","False","False","1","False","False","False","False","0","50","50","6","True","False","False","True","0","False","8","10","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","59","63","0","0","20","20","0","14","14","73","0","50","10","35","35","40","40","40","38","32","-1","-1","-1","-1","-1","-1","400","1","400","20","200005","200005","200405","200405","200005","200005","200005","-1","-1","200005","-1","-1","200405","200405","200405","-1","-1","20","1","1","1","1","0","-1","True","False","False"
"106","400","207","299000","200","Weapon type: Straight Sword\nAttack type: Regular/Thrust\n\nThis small straight sword is widely used,\nto an extent only matched by the longsword.\n\nAn accessible sword which inflicts consistent\nregular damage and high slash damage, making\nit applicable to a variety of situations.","Enchanted Shortsword","200","Straight Sword","200","2","100820","200500","魔法Ｂのショートソード","","100810","50","106","100800","7","0","2300","Sword","0","Sword","2","0","10","0","True","True","True","False","False","True","False","False","False","False","False","False","False","1","False","False","False","False","0","50","50","6","True","False","False","True","0","False","8","10","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","59","62","0","0","20","20","0","10","10","72","0","50","10","35","35","40","40","40","38","32","-1","-1","-1","-1","-1","-1","500","1","500","22","200405","200405","-1","-1","200405","200405","200405","-1","-1","200405","-1","-1","-1","-1","-1","-1","-1","21","1","1","1","1","0","-1","True","False","False"
"107","400","207","299000","200","Weapon type: Straight Sword\nAttack type: Regular/Thrust\n\nThis small straight sword is widely used,\nto an extent only matched by the longsword.\n\nAn accessible sword which inflicts consistent\nregular damage and high slash damage, making\nit applicable to a variety of situations.","Divine Shortsword","200","Straight Sword","200","2","100920","200600","神聖のショートソード","","100910","100","107","100900","7","0","2300","Sword","0","Sword","2","0","10","0","True","True","True","False","False","True","False","False","False","False","False","False","False","1","False","False","False","False","0","50","50","6","True","False","False","True","0","False","8","10","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","53","64","0","0","20","20","0","20","20","0","73","50","10","35","35","40","40","40","38","32","-1","-1","-1","-1","-1","-1","600","1","600","25","200005","200005","200605","200605","200005","200005","200005","-1","-1","200005","-1","-1","200605","200605","200605","-1","-1","22","1","1.1","1","1","0","-1","True","False","False"
"108","400","207","299000","200","Weapon type: Straight Sword\nAttack type: Regular/Thrust\n\nThis small straight sword is widely used,\nto an extent only matched by the longsword.\n\nAn accessible sword which inflicts consistent\nregular damage and high slash damage, making\nit applicable to a variety of situations.","Occult Shortsword","200","Straight Sword","200","2","100920","200700","暗黒のショートソード","","100910","100","108","100900","7","0","2300","Sword","0","Sword","2","0","10","0","True","True","True","False","False","True","False","False","False","False","False","False","False","1","False","False","False","False","0","50","50","6","True","False","False","True","0","False","8","10","0","0","99","1","10","0","0","10","20","True","0","0","0","False","0","0","2","54","59","0","0","20","20","0","18","18","0","86","50","10","35","35","40","40","40","38","32","-1","-1","-1","-1","-1","-1","700","1","700","30","200605","200605","-1","-1","200605","200605","200605","-1","-1","200605","-1","-1","-1","-1","-1","-1","-1","23","1","1","1.1","1","0","-1","True","False","False"
